station_id,longitude,latitude,Z.Elev,date,pH,Aldrin,BHC,Dieldrin,DDTs,Heptachlor,Heptachlorepoxide,As,Cd,Pb,Cr6,Cu,Zn,Hg,DO,T,BOD5,COD,TOC,N_NH4,N_NO3,N_NO2,P_PO4,Coliform,Ecoli,WQI,Note,WQI_Level,WQI_Color
QLPH012017,105.68,9.3,0.64,1/6/2017,6.85,0.022,0.019,0.017,0.017,0.033,0.013,0.016,0.005,0.007,0.011,0.004,0.01,0.001,5.463,25,7.62,16.978,13.428,0.45,0.65,0.28,0.0,4300.0,13,73,,Trung bình,"RGB(255,255,0)"
QLPH012017,105.68,9.3,0.64,15/6/2017,7.8,0.024,0.019,0.017,0.016,0.038,0.014,0.018,0.005,0.009,0.013,0.003,0.009,0.002,6.075,25,7.9,18.03,14.679,0.613,0.9,0.32,0.0,2800.0,11,61,,Trung bình,"RGB(255,255,0)"
QLPH022017,105.58,9.28,0.58,1/3/2017,8.09,0.018,0.045,0.043,0.05,0.037,0.011,0.02,0.006,0.006,0.005,0.0,0.074,0.002,6.725,25,8.12,22.571,17.085,0.4,0.563,0.12,0.0,100.0,92,30,,Xấu,"RGB(255,126,0)"
QLPH022017,105.58,9.28,0.58,16/3/2017,7.42,0.018,0.036,0.034,0.04,0.028,0.011,0.015,0.005,0.004,0.01,0.002,0.05,0.001,5.005,25,7.45,18.191,13.125,0.475,0.42,0.26,0.0,2400.0,62,40,,Xấu,"RGB(255,126,0)"
QLPH022017,105.58,9.28,0.58,1/4/2017,7.16,0.024,0.03,0.028,0.03,0.033,0.014,0.014,0.005,0.009,0.011,0.008,0.027,0.001,4.79,25,7.71,16.805,12.365,0.325,0.89,0.28,0.0,7900.0,34,36,,Xấu,"RGB(255,126,0)"
QLPH022017,105.58,9.28,0.58,15/4/2017,7.4,0.02,0.02,0.018,0.02,0.031,0.012,0.017,0.005,0.004,0.012,0.001,0.018,0.001,5.75,25,7.6,17.81,14.122,0.125,0.413,0.3,0.0,1100.0,22,78,,Tốt,"RGB(0,228,0)"
QLPH022017,105.58,9.28,0.58,1/5/2017,7.36,0.019,0.037,0.035,0.041,0.029,0.011,0.015,0.004,0.006,0.01,0.002,0.051,0.001,5.013,25,6.75,17.937,13.056,0.425,0.588,0.25,0.0,2400.0,64,41,,Xấu,"RGB(255,126,0)"
QLPH022017,105.58,9.28,0.58,15/5/2017,6.93,0.023,0.021,0.019,0.022,0.028,0.014,0.015,0.005,0.004,0.012,0.009,0.012,0.001,4.883,25,7.6,16.109,12.284,0.388,0.425,0.3,0.0,9200.0,15,35,,Xấu,"RGB(255,126,0)"
QLPH022017,105.58,9.28,0.58,1/6/2017,6.98,0.024,0.022,0.02,0.021,0.028,0.014,0.013,0.005,0.007,0.014,0.009,0.01,0.001,4.37,25,7.06,14.881,11.129,0.55,0.65,0.35,0.0,9200.0,12,35,,Xấu,"RGB(255,126,0)"
QLPH022017,105.58,9.28,0.58,15/6/2017,7.65,0.026,0.049,0.048,0.055,0.034,0.015,0.017,0.005,0.007,0.017,0.005,0.065,0.002,5.663,25,7.35,20.002,14.682,0.123,0.713,0.42,0.0,5400.0,81,29,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,1/3/2017,7.71,0.022,0.024,0.022,0.023,0.033,0.013,0.016,0.005,0.007,0.014,0.002,0.019,0.002,5.303,25,7.9,17.317,13.295,0.45,0.675,0.35,0.0,1700.0,24,34,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,16/3/2017,7.28,0.023,0.027,0.025,0.03,0.032,0.014,0.019,0.005,0.004,0.015,0.004,0.027,0.001,6.32,25,7.76,19.317,15.452,0.363,0.35,0.38,0.0,3500.0,34,40,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,1/4/2017,7.34,0.024,0.038,0.036,0.042,0.032,0.014,0.018,0.006,0.004,0.018,0.002,0.046,0.001,5.96,25,8.0,19.852,15.081,0.388,0.43,0.45,0.0,1700.0,58,38,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,15/4/2017,7.41,0.023,0.048,0.046,0.056,0.027,0.014,0.016,0.005,0.002,0.019,0.003,0.067,0.001,5.325,25,7.62,19.713,14.084,0.213,0.238,0.48,0.0,2500.0,84,38,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,1/5/2017,7.57,0.029,0.025,0.023,0.025,0.034,0.017,0.017,0.005,0.007,0.02,0.009,0.009,0.002,5.718,25,7.6,17.299,13.912,0.675,0.663,0.5,0.0,9200.0,11,27,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,15/5/2017,7.43,0.023,0.024,0.022,0.025,0.027,0.014,0.015,0.005,0.004,0.017,0.005,0.017,0.001,4.858,25,7.19,16.113,12.248,0.363,0.425,0.42,0.0,5400.0,21,39,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,1/6/2017,6.88,0.025,0.023,0.021,0.022,0.032,0.015,0.016,0.005,0.006,0.02,0.002,0.012,0.001,5.47,25,7.7,17.114,13.482,0.488,0.613,0.5,0.0,2400.0,15,41,,Xấu,"RGB(255,126,0)"
QLPH032017,105.45,9.24,0.46,15/6/2017,7.28,0.026,0.04,0.038,0.047,0.028,0.015,0.018,0.005,0.002,0.018,0.009,0.046,0.001,5.945,25,7.45,19.552,14.964,0.538,0.163,0.45,0.0,9200.0,58,30,,Xấu,"RGB(255,126,0)"
QLPH042017,105.4,9.24,0.56,1/3/2017,7.67,0.02,0.024,0.022,0.026,0.031,0.012,0.019,0.005,0.002,0.009,0.004,0.028,0.002,6.493,25,7.98,19.749,15.847,0.3,0.175,0.23,0.0,3500.0,35,33,,Xấu,"RGB(255,126,0)"
QLPH042017,105.4,9.24,0.56,16/3/2017,7.67,0.019,0.026,0.024,0.027,0.033,0.011,0.019,0.006,0.004,0.008,0.002,0.033,0.002,6.268,25,8.35,19.818,15.531,0.563,0.35,0.2,0.0,1500.0,41,32,,Xấu,"RGB(255,126,0)"
QLPH042017,105.4,9.24,0.56,1/4/2017,7.71,0.021,0.042,0.04,0.047,0.034,0.013,0.019,0.005,0.004,0.01,0.004,0.061,0.002,6.428,25,7.9,21.311,16.242,0.475,0.43,0.24,0.0,3500.0,76,30,,Xấu,"RGB(255,126,0)"
QLPH042017,105.4,9.24,0.56,15/4/2017,7.76,0.021,0.016,0.015,0.017,0.028,0.012,0.017,0.005,0.002,0.013,0.004,0.009,0.002,5.795,25,7.13,17.19,13.994,0.238,0.2,0.32,0.0,4300.0,11,61,,Trung bình,"RGB(255,255,0)"
QLPH042017,105.4,9.24,0.56,1/5/2017,7.75,0.021,0.032,0.031,0.036,0.028,0.013,0.015,0.004,0.004,0.016,0.003,0.037,0.002,5.133,25,6.75,17.382,13.061,0.25,0.4,0.4,0.0,2800.0,46,35,,Xấu,"RGB(255,126,0)"
QLPH042017,105.4,9.24,0.56,15/5/2017,7.63,0.023,0.035,0.033,0.039,0.033,0.014,0.019,0.005,0.004,0.014,0.004,0.043,0.002,6.303,25,7.9,20.192,15.701,0.513,0.413,0.36,0.0,3500.0,54,31,,Xấu,"RGB(255,126,0)"
QLPH042017,105.4,9.24,0.56,1/6/2017,6.96,0.026,0.024,0.022,0.027,0.026,0.016,0.016,0.005,0.001,0.021,0.009,0.011,0.001,5.49,25,7.35,16.93,13.454,0.838,0.118,0.53,0.0,9200.0,14,33,,Xấu,"RGB(255,126,0)"
QLPH042017,105.4,9.24,0.56,15/6/2017,7.31,0.025,0.055,0.053,0.065,0.026,0.015,0.016,0.005,0.001,0.025,0.002,0.076,0.001,5.353,25,7.66,20.236,14.29,0.5,0.121,0.62,0.0,2400.0,95,35,,Xấu,"RGB(255,126,0)"
QLPH052017,105.29,9.19,0.39,1/3/2017,7.63,0.018,0.022,0.02,0.023,0.033,0.011,0.019,0.007,0.003,0.007,0.0,0.028,0.002,6.408,25,9.0,20.121,15.837,0.525,0.263,0.18,0.0,100.0,35,32,,Xấu,"RGB(255,126,0)"
QLPH052017,105.29,9.19,0.39,16/3/2017,7.55,0.022,0.033,0.031,0.037,0.028,0.013,0.016,0.005,0.003,0.018,0.002,0.038,0.002,5.413,25,7.62,18.355,13.788,0.488,0.25,0.45,0.0,1800.0,48,32,,Xấu,"RGB(255,126,0)"
QLPH052017,105.29,9.19,0.39,1/4/2017,7.59,0.023,0.034,0.032,0.038,0.029,0.014,0.016,0.005,0.004,0.016,0.006,0.037,0.002,5.348,25,7.0,17.856,13.533,0.388,0.4,0.4,0.0,6400.0,46,29,,Xấu,"RGB(255,126,0)"
QLPH052017,105.29,9.19,0.39,15/4/2017,7.62,0.029,0.027,0.026,0.027,0.032,0.018,0.015,0.004,0.008,0.022,0.009,0.01,0.002,5.093,25,6.71,15.922,12.54,0.213,0.825,0.55,0.0,9200.0,13,30,,Xấu,"RGB(255,126,0)"
QLPH052017,105.29,9.19,0.39,1/5/2017,7.64,0.019,0.013,0.012,0.014,0.025,0.011,0.016,0.005,0.001,0.014,0.002,0.006,0.002,5.285,25,7.13,16.195,12.915,0.4,0.125,0.34,0.0,1800.0,7,62,,Trung bình,"RGB(255,255,0)"
QLPH052017,105.29,9.19,0.39,15/5/2017,7.46,0.021,0.038,0.036,0.045,0.028,0.013,0.017,0.005,0.001,0.017,0.002,0.051,0.001,5.788,25,7.73,19.686,14.77,0.6,0.11,0.42,0.0,2200.0,64,38,,Xấu,"RGB(255,126,0)"
QLPH052017,105.29,9.19,0.39,1/6/2017,7.21,0.026,0.046,0.044,0.05,0.035,0.016,0.016,0.005,0.009,0.019,0.004,0.055,0.001,5.253,25,7.7,19.01,13.754,0.538,0.888,0.48,0.0,3500.0,69,36,,Xấu,"RGB(255,126,0)"
QLPH052017,105.29,9.19,0.39,15/6/2017,7.51,0.023,0.019,0.016,0.02,0.03,0.014,0.018,0.006,0.001,0.016,0.004,0.01,0.002,6.003,25,8.62,18.356,14.673,0.613,0.119,0.41,0.0,3500.0,13,58,,Trung bình,"RGB(255,255,0)"
QLPH062017,105.17,9.19,0.38,1/3/2017,7.6,0.02,0.02,0.018,0.022,0.027,0.012,0.018,0.004,0.001,0.015,0.002,0.017,0.002,5.95,25,6.75,17.669,14.377,0.413,0.125,0.37,0.0,2200.0,21,64,,Trung bình,"RGB(255,255,0)"
QLPH062017,105.17,9.19,0.38,16/3/2017,7.41,0.019,0.036,0.035,0.041,0.027,0.011,0.015,0.004,0.004,0.012,0.003,0.05,0.001,5.003,25,6.86,17.892,13.027,0.538,0.42,0.3,0.0,2500.0,62,41,,Xấu,"RGB(255,126,0)"
QLPH062017,105.17,9.19,0.38,1/4/2017,7.36,0.024,0.05,0.048,0.057,0.028,0.014,0.015,0.005,0.005,0.021,0.002,0.067,0.001,4.84,25,7.9,19.065,13.152,0.7,0.45,0.53,0.0,1500.0,84,36,,Xấu,"RGB(255,126,0)"
QLPH062017,105.17,9.19,0.38,15/4/2017,7.52,0.027,0.024,0.022,0.025,0.031,0.016,0.018,0.005,0.003,0.025,0.002,0.012,0.002,5.93,25,7.9,17.961,14.44,0.388,0.3,0.62,0.0,2400.0,15,33,,Xấu,"RGB(255,126,0)"
QLPH062017,105.17,9.19,0.38,1/5/2017,7.49,0.021,0.021,0.02,0.023,0.026,0.012,0.015,0.005,0.002,0.016,0.003,0.017,0.001,5.098,25,7.35,16.583,12.756,0.55,0.213,0.41,0.0,2500.0,21,42,,Xấu,"RGB(255,126,0)"
QLPH062017,105.17,9.19,0.38,15/5/2017,7.37,0.027,0.042,0.04,0.046,0.034,0.016,0.017,0.005,0.007,0.022,0.003,0.046,0.001,5.698,25,7.46,19.155,14.467,0.613,0.713,0.56,0.0,2800.0,58,37,,Xấu,"RGB(255,126,0)"
QLPH062017,105.17,9.19,0.38,1/6/2017,7.18,0.019,0.042,0.04,0.049,0.026,0.012,0.015,0.005,0.002,0.014,0.002,0.061,0.001,5.02,25,7.64,18.894,13.369,0.725,0.2,0.35,0.0,2400.0,76,37,,Xấu,"RGB(255,126,0)"
QLPH062017,105.17,9.19,0.38,15/6/2017,7.45,0.024,0.019,0.017,0.02,0.031,0.014,0.019,0.005,0.002,0.017,0.004,0.009,0.001,6.363,25,7.74,18.417,15.232,0.438,0.22,0.43,0.0,4300.0,11,71,,Trung bình,"RGB(255,255,0)"
QLPH072017,105.39,9.37,0.4,1/3/2017,7.46,0.017,0.022,0.021,0.024,0.025,0.01,0.013,0.004,0.004,0.008,0.005,0.022,0.001,4.265,25,6.85,15.272,11.094,0.463,0.388,0.21,0.0,5400.0,28,41,,Xấu,"RGB(255,126,0)"
QLPH072017,105.39,9.37,0.4,16/3/2017,7.33,0.021,0.038,0.036,0.042,0.033,0.013,0.017,0.006,0.006,0.01,0.004,0.051,0.001,5.808,25,8.1,19.904,14.868,0.488,0.56,0.25,0.0,4300.0,64,36,,Xấu,"RGB(255,126,0)"
QLPH072017,105.39,9.37,0.4,1/4/2017,7.95,0.017,0.013,0.011,0.013,0.029,0.01,0.019,0.005,0.001,0.007,0.002,0.01,0.002,6.263,25,7.36,18.148,14.997,0.45,0.1,0.18,0.0,2100.0,13,62,,Trung bình,"RGB(255,255,0)"
QLPH072017,105.39,9.37,0.4,15/4/2017,7.79,0.021,0.021,0.02,0.02,0.033,0.012,0.016,0.004,0.008,0.01,0.004,0.017,0.002,5.465,25,6.73,16.871,13.398,0.313,0.75,0.25,0.0,3500.0,21,36,,Xấu,"RGB(255,126,0)"
QLPH072017,105.39,9.37,0.4,1/5/2017,7.58,0.022,0.024,0.022,0.025,0.03,0.013,0.015,0.005,0.005,0.014,0.004,0.02,0.002,5.09,25,7.9,17.013,12.881,0.4,0.463,0.34,0.0,4300.0,25,33,,Xấu,"RGB(255,126,0)"
QLPH072017,105.39,9.37,0.4,15/5/2017,7.28,0.022,0.019,0.017,0.02,0.028,0.013,0.017,0.005,0.002,0.016,0.004,0.01,0.001,5.54,25,7.9,17.244,13.628,0.525,0.22,0.41,0.0,4300.0,13,71,,Trung bình,"RGB(255,255,0)"
QLPH072017,105.39,9.37,0.4,1/6/2017,7.26,0.025,0.022,0.02,0.022,0.033,0.015,0.017,0.005,0.006,0.017,0.004,0.012,0.001,5.79,25,7.13,17.349,14.036,0.613,0.6,0.42,0.0,4300.0,15,39,,Xấu,"RGB(255,126,0)"
QLPH072017,105.39,9.37,0.4,15/6/2017,7.44,0.024,0.049,0.047,0.058,0.028,0.014,0.016,0.005,0.002,0.022,0.002,0.067,0.001,5.46,25,7.9,20.073,14.4,0.375,0.215,0.55,0.0,2100.0,84,37,,Xấu,"RGB(255,126,0)"
QLPH082017,105.46,9.44,0.44,1/3/2017,7.56,0.02,0.029,0.028,0.031,0.03,0.012,0.015,0.005,0.006,0.008,0.005,0.034,0.002,4.89,25,7.6,17.288,12.667,0.375,0.625,0.19,0.0,5400.0,43,31,,Xấu,"RGB(255,126,0)"
QLPH082017,105.46,9.44,0.44,16/3/2017,7.34,0.022,0.045,0.044,0.054,0.03,0.013,0.019,0.005,0.002,0.017,0.003,0.065,0.001,6.335,25,7.35,21.094,16.035,0.463,0.15,0.42,0.0,2800.0,81,37,,Xấu,"RGB(255,126,0)"
QLPH082017,105.46,9.44,0.44,1/4/2017,7.96,0.024,0.036,0.035,0.043,0.029,0.014,0.018,0.005,0.001,0.021,0.003,0.043,0.002,6.04,25,7.75,19.69,15.15,0.525,0.11,0.52,0.0,2500.0,54,31,,Xấu,"RGB(255,126,0)"
QLPH082017,105.46,9.44,0.44,15/4/2017,7.58,0.026,0.027,0.026,0.03,0.03,0.016,0.018,0.004,0.004,0.017,0.009,0.02,0.002,5.998,25,6.76,17.918,14.527,0.225,0.363,0.42,0.0,9200.0,25,30,,Xấu,"RGB(255,126,0)"
QLPH082017,105.46,9.44,0.44,1/5/2017,7.54,0.021,0.019,0.018,0.019,0.032,0.013,0.017,0.005,0.005,0.013,0.002,0.014,0.002,5.815,25,7.62,17.718,14.19,0.538,0.5,0.32,0.0,2100.0,17,62,,Trung bình,"RGB(255,255,0)"
QLPH082017,105.46,9.44,0.44,15/5/2017,7.66,0.019,0.02,0.018,0.022,0.025,0.012,0.015,0.005,0.002,0.014,0.002,0.017,0.002,5.005,25,7.34,16.428,12.569,0.375,0.19,0.36,0.0,2200.0,21,62,,Trung bình,"RGB(255,255,0)"
QLPH082017,105.46,9.44,0.44,1/6/2017,7.31,0.027,0.025,0.023,0.025,0.034,0.016,0.018,0.005,0.006,0.021,0.004,0.014,0.001,6.028,25,7.97,18.28,14.686,0.538,0.6,0.53,0.0,3500.0,18,40,,Xấu,"RGB(255,126,0)"
QLPH082017,105.46,9.44,0.44,15/6/2017,7.38,0.022,0.047,0.044,0.054,0.025,0.013,0.014,0.006,0.002,0.019,0.004,0.063,0.001,4.62,25,8.64,18.869,12.761,0.148,0.18,0.47,0.0,3500.0,79,37,,Xấu,"RGB(255,126,0)"
QLPH092017,105.51,9.49,0.41,1/3/2017,7.6,0.024,0.025,0.024,0.029,0.029,0.014,0.019,0.004,0.001,0.02,0.003,0.022,0.002,6.4,25,6.76,18.697,15.376,0.438,0.145,0.5,0.0,2800.0,28,34,,Xấu,"RGB(255,126,0)"
QLPH092017,105.51,9.49,0.41,16/3/2017,7.84,0.022,0.017,0.016,0.016,0.033,0.013,0.018,0.004,0.006,0.013,0.002,0.009,0.002,6.01,25,6.76,17.355,14.368,0.575,0.63,0.32,0.0,2200.0,11,64,,Trung bình,"RGB(255,255,0)"
QLPH092017,105.51,9.49,0.41,1/4/2017,7.29,0.019,0.033,0.031,0.038,0.024,0.012,0.014,0.005,0.001,0.014,0.004,0.042,0.001,4.598,25,7.9,17.338,12.244,0.9,0.14,0.34,0.0,4300.0,52,36,,Xấu,"RGB(255,126,0)"
QLPH092017,105.51,9.49,0.41,15/4/2017,7.36,0.022,0.023,0.021,0.024,0.025,0.013,0.013,0.005,0.004,0.018,0.005,0.014,0.001,4.24,25,7.35,15.023,10.978,0.3,0.35,0.45,0.0,5400.0,17,39,,Xấu,"RGB(255,126,0)"
QLPH092017,105.51,9.49,0.41,1/5/2017,7.55,0.018,0.025,0.023,0.028,0.026,0.011,0.015,0.005,0.002,0.012,0.003,0.028,0.002,5.075,25,7.82,17.365,12.969,0.888,0.15,0.3,0.0,2800.0,35,33,,Xấu,"RGB(255,126,0)"
QLPH092017,105.51,9.49,0.41,15/5/2017,7.14,0.023,0.033,0.031,0.038,0.029,0.014,0.018,0.005,0.001,0.012,0.009,0.039,0.001,5.985,25,7.7,19.367,14.965,0.7,0.14,0.29,0.0,9200.0,49,31,,Xấu,"RGB(255,126,0)"
QLPH092017,105.51,9.49,0.41,1/6/2017,7.25,0.02,0.02,0.019,0.022,0.026,0.012,0.016,0.005,0.002,0.016,0.002,0.017,0.001,5.488,25,7.0,17.042,13.486,0.825,0.165,0.39,0.0,2100.0,21,73,,Trung bình,"RGB(255,255,0)"
QLPH092017,105.51,9.49,0.41,15/6/2017,7.35,0.024,0.034,0.032,0.039,0.026,0.014,0.016,0.005,0.002,0.02,0.004,0.037,0.001,5.213,25,7.71,17.992,13.373,0.758,0.16,0.51,0.0,4300.0,46,36,,Xấu,"RGB(255,126,0)"
QLPH102017,105.59,9.56,0.31,1/3/2017,7.64,0.022,0.021,0.019,0.02,0.034,0.013,0.019,0.005,0.005,0.014,0.0,0.017,0.002,6.41,25,7.7,18.891,15.453,0.438,0.5,0.35,0.0,100.0,21,35,,Xấu,"RGB(255,126,0)"
QLPH102017,105.59,9.56,0.31,16/3/2017,7.96,0.022,0.031,0.029,0.033,0.034,0.013,0.019,0.005,0.005,0.012,0.002,0.038,0.002,6.415,25,7.62,19.943,15.792,0.575,0.52,0.3,0.0,2100.0,47,32,,Xấu,"RGB(255,126,0)"
QLPH102017,105.59,9.56,0.31,1/4/2017,7.7,0.025,0.054,0.052,0.061,0.035,0.015,0.019,0.005,0.006,0.018,0.002,0.076,0.002,6.275,25,7.35,21.58,16.098,0.325,0.63,0.45,0.0,2400.0,95,30,,Xấu,"RGB(255,126,0)"
QLPH102017,105.59,9.56,0.31,15/4/2017,7.37,0.026,0.032,0.03,0.035,0.03,0.016,0.016,0.005,0.004,0.019,0.008,0.028,0.001,5.473,25,7.76,17.981,13.76,0.338,0.413,0.47,0.0,7600.0,35,35,,Xấu,"RGB(255,126,0)"
QLPH102017,105.59,9.56,0.31,1/5/2017,7.39,0.024,0.023,0.021,0.022,0.034,0.015,0.017,0.005,0.007,0.016,0.004,0.014,0.001,5.733,25,7.64,17.594,14.027,0.838,0.7,0.4,0.0,3500.0,17,40,,Xấu,"RGB(255,126,0)"
QLPH102017,105.59,9.56,0.31,15/5/2017,7.16,0.017,0.017,0.015,0.018,0.025,0.01,0.015,0.005,0.002,0.01,0.003,0.014,0.001,5.053,25,7.13,16.275,12.592,0.563,0.155,0.26,0.0,2800.0,18,76,,Tốt,"RGB(0,228,0)"
QLPH102017,105.59,9.56,0.31,1/6/2017,7.5,0.024,0.021,0.02,0.021,0.034,0.014,0.019,0.005,0.006,0.016,0.002,0.014,0.002,6.45,25,7.13,18.505,15.391,0.775,0.55,0.41,0.0,2200.0,17,34,,Xấu,"RGB(255,126,0)"
QLPH102017,105.59,9.56,0.31,15/6/2017,7.69,0.028,0.059,0.057,0.067,0.032,0.017,0.014,0.005,0.008,0.027,0.003,0.076,0.002,4.698,25,7.97,19.327,13.021,0.413,0.763,0.68,0.0,2500.0,95,29,,Xấu,"RGB(255,126,0)"
QLPH112017,105.46,9.55,0.41,1/3/2017,8.1,0.019,0.02,0.019,0.022,0.031,0.011,0.02,0.004,0.003,0.011,0.0,0.022,0.002,6.525,25,6.75,18.895,15.626,0.925,0.263,0.28,0.0,100.0,28,62,,Trung bình,"RGB(255,255,0)"
QLPH112017,105.46,9.55,0.41,16/3/2017,7.14,0.023,0.031,0.03,0.033,0.031,0.014,0.015,0.004,0.008,0.014,0.004,0.033,0.001,5.085,25,6.6,17.021,12.876,0.163,0.75,0.35,0.0,4300.0,41,42,,Xấu,"RGB(255,126,0)"
QLPH112017,105.46,9.55,0.41,1/4/2017,6.84,0.018,0.034,0.033,0.04,0.029,0.011,0.019,0.005,0.002,0.008,0.003,0.051,0.001,6.21,25,7.0,20.008,15.505,0.15,0.16,0.21,0.0,2500.0,64,40,,Xấu,"RGB(255,126,0)"
QLPH112017,105.46,9.55,0.41,15/4/2017,7.08,0.02,0.049,0.117,0.144,0.03,0.012,0.017,0.004,0.004,0.013,0.002,0.074,0.142,5.79,25,6.6,20.292,14.964,0.363,0.425,0.32,0.0,2400.0,92,16,,Kém,"RGB(255,0,0)"
QLPH112017,105.46,9.55,0.41,1/5/2017,6.91,0.019,0.045,0.043,0.052,0.026,0.011,0.015,0.005,0.003,0.01,0.005,0.067,0.001,4.9,25,7.12,18.773,13.15,0.675,0.338,0.24,0.0,5400.0,84,34,,Xấu,"RGB(255,126,0)"
QLPH112017,105.46,9.55,0.41,15/5/2017,6.71,0.022,0.025,0.023,0.025,0.03,0.013,0.013,0.005,0.008,0.014,0.004,0.02,0.001,4.378,25,7.28,15.545,11.349,0.163,0.75,0.36,0.0,3500.0,25,43,,Xấu,"RGB(255,126,0)"
QLPH112017,105.46,9.55,0.41,1/6/2017,7.19,0.03,0.035,0.033,0.037,0.035,0.018,0.018,0.005,0.006,0.021,0.009,0.028,0.001,6.148,25,7.35,18.873,15.053,0.525,0.638,0.52,0.0,9200.0,35,32,,Xấu,"RGB(255,126,0)"
QLPH112017,105.46,9.55,0.41,15/6/2017,7.52,0.024,0.041,0.039,0.043,0.037,0.014,0.018,0.005,0.009,0.011,0.005,0.051,0.002,5.93,25,7.74,19.923,15.058,0.451,0.875,0.27,0.0,5400.0,64,29,,Xấu,"RGB(255,126,0)"
QLPH122017,105.51,9.58,0.33,1/3/2017,6.78,0.023,0.039,0.038,0.043,0.028,0.014,0.015,0.003,0.007,0.012,0.009,0.046,0.001,4.845,25,5.75,16.915,12.482,0.114,0.65,0.31,0.0,9200.0,58,34,,Xấu,"RGB(255,126,0)"
QLPH122017,105.51,9.58,0.33,16/3/2017,7.13,0.021,0.032,0.03,0.034,0.034,0.013,0.018,0.005,0.006,0.012,0.002,0.038,0.001,5.908,25,7.6,19.15,14.78,0.123,0.63,0.3,0.0,1800.0,48,41,,Xấu,"RGB(255,126,0)"
QLPH122017,105.51,9.58,0.33,1/4/2017,7.12,0.018,0.023,0.021,0.023,0.029,0.011,0.015,0.005,0.006,0.01,0.001,0.025,0.001,4.855,25,7.35,16.606,12.4,0.363,0.55,0.25,0.0,1200.0,31,42,,Xấu,"RGB(255,126,0)"
QLPH122017,105.51,9.58,0.33,15/4/2017,7.17,0.023,0.036,0.034,0.041,0.03,0.014,0.018,0.005,0.003,0.011,0.01,0.043,0.001,5.993,25,7.15,19.313,14.959,0.263,0.325,0.28,0.0,9500.0,54,32,,Xấu,"RGB(255,126,0)"
QLPH122017,105.51,9.58,0.33,1/5/2017,7.16,0.024,0.02,0.018,0.021,0.03,0.015,0.017,0.005,0.004,0.014,0.009,0.009,0.001,5.615,25,7.6,17.133,13.706,0.138,0.35,0.35,0.0,9200.0,11,64,,Trung bình,"RGB(255,255,0)"
QLPH122017,105.51,9.58,0.33,15/5/2017,6.79,0.024,0.021,0.019,0.021,0.029,0.014,0.015,0.005,0.005,0.017,0.005,0.01,0.001,4.885,25,7.76,16.068,12.275,0.475,0.513,0.42,0.0,5400.0,12,39,,Xấu,"RGB(255,126,0)"
QLPH122017,105.51,9.58,0.33,1/6/2017,7.52,0.025,0.02,0.018,0.021,0.03,0.015,0.018,0.005,0.003,0.019,0.004,0.009,0.002,6.005,25,7.6,17.766,14.491,0.45,0.3,0.47,0.0,4300.0,11,58,,Trung bình,"RGB(255,255,0)"
QLPH122017,105.51,9.58,0.33,15/6/2017,7.87,0.029,0.051,0.049,0.06,0.031,0.017,0.019,0.005,0.003,0.022,0.009,0.063,0.002,6.168,25,7.67,20.899,15.722,0.45,0.275,0.54,0.0,9200.0,79,23,,Kém,"RGB(255,0,0)"
QLPH132017,105.42,9.59,0.35,1/3/2017,7.42,0.02,0.015,0.013,0.013,0.033,0.012,0.019,0.005,0.004,0.011,0.0,0.009,0.001,6.205,25,7.74,18.161,14.915,0.114,0.413,0.28,0.0,100.0,11,78,,Tốt,"RGB(0,228,0)"
QLPH132017,105.42,9.59,0.35,16/3/2017,7.16,0.027,0.039,0.037,0.042,0.036,0.016,0.017,0.005,0.008,0.022,0.002,0.042,0.001,5.765,25,7.97,19.27,14.605,0.15,0.8,0.54,0.0,2100.0,52,39,,Xấu,"RGB(255,126,0)"
QLPH132017,105.42,9.59,0.35,1/4/2017,6.97,0.027,0.05,0.048,0.059,0.03,0.016,0.019,0.005,0.002,0.025,0.003,0.065,0.001,6.393,25,7.46,21.243,16.168,0.115,0.18,0.62,0.0,2800.0,81,37,,Xấu,"RGB(255,126,0)"
QLPH132017,105.42,9.59,0.35,15/4/2017,7.19,0.025,0.042,0.04,0.046,0.032,0.015,0.017,0.005,0.005,0.02,0.001,0.051,0.001,5.788,25,7.62,19.631,14.752,0.375,0.5,0.51,0.0,1300.0,64,38,,Xấu,"RGB(255,126,0)"
QLPH132017,105.42,9.59,0.35,1/5/2017,6.83,0.022,0.02,0.018,0.02,0.029,0.013,0.016,0.005,0.005,0.017,0.002,0.011,0.001,5.225,25,7.19,16.419,12.896,0.713,0.463,0.42,0.0,2400.0,14,73,,Trung bình,"RGB(255,255,0)"
QLPH132017,105.42,9.59,0.35,15/5/2017,6.42,0.022,0.035,0.033,0.038,0.026,0.013,0.012,0.005,0.005,0.02,0.001,0.039,0.001,3.945,25,7.9,16.152,10.892,0.913,0.5,0.5,0.0,1100.0,49,38,,Xấu,"RGB(255,126,0)"
